"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-13","0.00",,,"81","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-14","0.28",,,"81","65"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-15","0.00",,,"78","52"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-16","0.00",,,"76","47"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-17","0.42",,,"88","65"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-18","0.10",,,"89","65"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-19","0.00",,,"91","63"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-20","0.00",,,"85","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-21","0.00",,,"80","64"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-22","0.00",,,"79","51"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-23","0.00",,,"84","52"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-24","0.00",,,"87","61"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-25","0.00",,,"87","58"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-26","0.00",,,"86","64"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-27","0.00",,,"88","57"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-28","0.00",,,"89","57"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-29","0.64",,,"89","60"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-30","0.00",,,"86","59"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-07-31","0.00",,,"86","60"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-01","0.00",,,"84","56"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-02","0.82",,,"90","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-03","0.20",,,"82","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-04","0.00",,,"81","50"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-05","0.00",,,"80","50"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-06","0.00",,,"77","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-07","0.00",,,"79","50"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-08","0.00",,,"76","58"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-09","0.23",,,"78","67"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-10","0.60",,,"76","62"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-11","0.00",,,"80","61"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-12","0.00",,,"76","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-13","0.01",,,"84","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-14","0.03",,,"85","64"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-15","0.00",,,"83","60"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-16","0.00",,,"86","58"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-17","0.00",,,"87","63"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-18","0.00",,,"83","63"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-19","0.55",,,"86","69"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-20","0.24",,,"73","57"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-21","0.00",,,"78","49"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-22","0.00",,,"79","50"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-23","0.18",,,"80","50"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-24","0.00",,,"74","48"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-25","0.00",,,"66","53"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-26","0.00",,,"66","51"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-27","0.00",,,"69","45"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-28","0.00",,,"76","42"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-29","0.00",,,"76","58"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-30","0.03",,,"83","63"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-08-31","0.00",,,"84","58"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-01","0.00",,,"89","57"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-02","0.01",,,"91","63"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-03","0.58",,,"88","65"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-04","0.00",,,"84","64"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-05","0.06",,,"80","63"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-06","0.00",,,"88","60"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-07","0.00",,,"91","60"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-08","0.00",,,"88","66"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-09","0.02",,,"79","52"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-10","0.00",,,"79","45"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-11","0.12",,,"66","52"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-12","0.00",,,"60","40"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-13","0.00",,,"68","38"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-14","0.00",,,"78","38"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-15","0.00",,,"82","52"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-16","0.00",,,"83","44"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-17","0.00",,,"84","46"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-18","0.57",,,"79","55"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-19","0.19",,,"72","51"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-20","0.00",,,"71","39"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-21","0.00",,,"73","42"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-22","0.00",,,"77","40"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-23","0.00",,,"78","42"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-24","0.00",,,"79","47"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-25","0.00",,,"80","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-26","0.00",,,"77","60"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-27","0.00",,,"77","52"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-28","0.00",,,"80","59"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-29","0.25",,,"75","55"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-09-30","0.00",,,"66","49"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-01","0.00",,,"61","46"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-02","0.00",,,"59","46"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-03","0.07",,,"50","46"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-04","0.01",,,"59","47"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-05","0.00",,,"72","50"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-06","0.00",,,"70","49"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-07","0.00",,,"75","44"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-08","0.00",,,"75","41"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-09","0.01",,,"65","37"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-10","0.00",,,"66","32"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-11","0.00",,,"76","39"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-12","0.00",,,"77","49"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-13","0.00",,,"60","49"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-14","0.00",,,"58","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-15","0.03",,,"65","29"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-16","0.00",,,"56","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-17","0.00",,,"49","22"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-18","0.00",,,"52","22"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-19","0.00",,,"69","23"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-20","0.00",,,"76","53"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-21","0.01",,,"74","50"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-22","0.00",,,"67","34"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-23","0.00",,,"60","42"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-24","0.42",,,"70","51"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-25","0.00",,,"62","37"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-26","0.00",,,"60","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-27","0.06",,,"58","37"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-28","1.11",,,"62","47"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-29","0.00",,,"47","37"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-30","0.00",,,"51","34"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-10-31","0.11",,,"51","34"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-01","0.00",,,"65","33"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-02","0.00",,,"72","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-03","0.00",,,"76","34"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-04","0.00",,,"76","38"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-05","0.01",,,"73","45"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-06","0.20",,,"65","48"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-07","0.00",,,"55","31"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-08","0.00",,,"52","22"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-09","0.00",,,"56","22"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-10","0.37",,,"48","36"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-11","0.00",,,"56","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-12","0.18",,,"54","44"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-13","0.04",,,"45","37"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-14","0.00",,,"51","27"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-15","0.00",,,"67","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-16","0.00",,,"62","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-17","0.00",,,"61","40"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-18","0.16",,,"64","56"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-19","0.00",,,"60","36"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-20","0.00",,,"46","29"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-21","0.09",,,"38","29"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-22","0.00",,,"32","11"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-23","0.01",,,"32","14"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-24","0.00",,,"40","12"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-25","0.00",,,"54","23"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-26","0.13",,,"60","43"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-27","0.44",,,"59","34"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-28","0.04",,,"38","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-29","0.00",,,"40","15"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-11-30","0.00",,,"47","27"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-01","0.03",,,"49","27"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-02","0.06",,,"41","21"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-03","0.00",,,"45","33"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-04","0.00",,,"47","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-05","0.00",,,"33","23"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-06","0.00",,,"34","27"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-07","0.00",,,"48","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-08","0.00",,,"45","33"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-09","0.00",,,"50","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-10","0.00",,,"54","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-11","0.00",,,"56","39"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-12","0.00",,,"63","47"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-13","0.00",,,"62","54"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-14","0.22",,,"60","45"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-15","0.00",,,"47","40"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-16","0.04",,,"51","40"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-17","0.00",,,"50","32"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-18","0.00",,,"33","25"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-19","0.00",,,"30","21"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-20","0.00",,,"43","15"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-21","0.47",,,"51","39"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-22","0.00",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-23","0.72",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-24","0.00",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-25","0.00",,,"47","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-26","0.06",,,"43","31"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-27","0.25",,,"43","33"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-28","0.60",,,"35","28"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-29","0.08",,,"41","33"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-30","0.00",,,"33","31"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2015-12-31","0.00",,,"31","28"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-01","0.00",,,"28","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-02","0.00",,,"35","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-03","0.00",,,"33","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-04","0.00",,,"27","7"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-05","0.00",,,"28","4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-06","0.00",,,"37","7"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-07","0.00",,,"43","21"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-08","0.21",,,"41","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-09","0.07",,,"48","41"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-10","0.18",,,"44","17"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-11","0.00",,,"17","8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-12","0.00",,,"25","13"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-13","0.00",,,"16","10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-14","0.00",,,"34","16"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-15","0.21",,,"40","18"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-16","0.00",,,"36","28"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-17","0.00",,,"28","7"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-18","0.00",,,"14","5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-19","0.00",,,"22","4"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-20","0.00",,,"21","3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-21","0.00",,,"26","8"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-22","0.00",,,"28","19"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-23","0.00",,,"32","13"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-24","0.00",,,"34","12"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-25","0.02",,,"43","25"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-26","0.00",,,"44","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-27","0.00",,,"31","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-28","0.02",,,"38","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-29","0.00",,,"30","17"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-30","0.00",,,"51","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-01-31","0.15",,,"51","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-01","0.00",,,"45","21"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-02","0.30",,,"40","22"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-03","0.00",,,"54","34"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-04","0.00",,,"34","20"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-05","0.00",,,"39","16"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-06","0.00",,,"38","19"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-07","0.00",,,"48","27"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-08","0.00",,,"42","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-09","0.05",,,"32","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-10","0.00",,,"24","9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-11","0.00",,,"21","2"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-12","0.00",,,"24","3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-13","0.00",,,"15","-7"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-14","0.00",,,"18","-9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-15","0.00",,,"28","16"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-16","0.00",,,"29","27"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-17","0.04",,,"31","5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-18","0.00",,,"32","3"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-19","0.00",,,"61","31"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-20","0.00",,,"62","29"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-21","0.00",,,"43","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-22","0.00",,,"38","21"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-23","0.00",,,"43","19"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-24","0.29",,,"33","31"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-25","0.13",,,"34","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-26","0.00",,,"31","23"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-27","0.00",,,"41","25"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-28","0.15",,,"62","35"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-02-29","0.00",,,"49","28"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-01","0.04",,,"31","20"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-02","0.00",,,"27","11"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-03","0.06",,,"29","9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-04","0.00",,,"35","19"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-05","0.16",,,"33","25"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-06","0.00",,,"36","15"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-07","0.00",,,"61","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-08","0.00",,,"70","48"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-09",,,,"70","58"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-10","0.05",,,"59","45"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-11","0.00",,,"54","29"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-12","0.00",,,"60","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-13","0.74",,,"49","43"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-14","0.02",,,"62","43"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-15","0.07",,,"57","46"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-16","0.03",,,"60","44"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-17","0.00",,,"56","29"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-18","0.00",,,"50","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-19","0.00",,,"42","27"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-20","0.00",,,"45","24"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-21","0.00",,,"46","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-22","0.00",,,"62","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-23","0.03",,,"53","37"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-24","0.98",,,"57","34"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-25","0.00",,,"45","28"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-26","0.00",,,"50","23"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-27","0.43",,,"68","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-28","0.12",,,"50","36"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-29","0.00",,,"52","30"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-30","0.03",,,"61","26"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2016-03-31","1.22",,,"64","48"
